date,period,rank,title,media_type,genres,open_year,is_new,delta,providers,content_key,url
2026-07-08,월간,1,신입사원 강회장,TV,"미스터리,판타지",2026.0,False,38,티빙,,
2026-07-08,월간,2,군체,MOVIE,"공포(호러),스릴러,액션",2026.0,False,-1,,,
2026-07-08,월간,4,멋진 신세계,TV,"멜로/로맨스,코미디,판타지",2026.0,False,-2,넷플릭스,,
2026-07-08,월간,5,와일드 씽,MOVIE,코미디,2026.0,True,0,,,
2026-07-08,월간,6,김부장,TV,"범죄,서사/드라마,액션,어드벤처",2026.0,True,0,넷플릭스,,
2026-07-08,월간,7,토이 스토리 5,MOVIE,"애니메이션,어드벤처",2026.0,True,0,,,
2026-07-08,월간,8,닥터 섬보이,TV,"멜로/로맨스,코미디",2026.0,False,64,디즈니+,,
2026-07-08,월간,9,디스클로저 데이,MOVIE,"SF,미스터리,서사/드라마,스릴러",2026.0,True,0,,,
2026-07-08,월간,10,취사병 전설이 되다,TV,서사/드라마,2026.0,False,-3,티빙,,
2026-07-08,월간,11,백룸,MOVIE,"SF,공포(호러)",2026.0,False,12,,,
2026-07-08,월간,12,맨 끝줄 소년,TV,서사/드라마,2026.0,True,0,넷플릭스,,
2026-07-08,월간,13,오십프로,TV,서사/드라마,2026.0,False,5,"웨이브,티빙",,
2026-07-08,월간,14,내일도 출근!,TV,"멜로/로맨스,코미디",2026.0,True,0,"웨이브,티빙",,
2026-07-08,월간,15,하트시그널5,TV,리얼리티,2026.0,False,9,티빙,,
2026-07-08,월간,16,남편들,MOVIE,"액션,코미디",2026.0,True,0,넷플릭스,,
2026-07-08,월간,17,언더커버 셰프,TV,,2026.0,False,31,"웨이브,티빙",,
2026-07-08,월간,18,눈동자,MOVIE,스릴러,2026.0,True,0,,,
2026-07-08,월간,19,전설의 취사병,TV,서바이벌,2024.0,False,-4,웨이브,,
2026-07-08,월간,20,토이 스토리 2,MOVIE,어드벤처,1999.0,True,0,"디즈니+,웨이브,쿠팡플레이",,
2026-07-08,월간,21,토이 스토리,MOVIE,"어드벤처,판타지",1995.0,True,0,"디즈니+,웨이브,쿠팡플레이",,
2026-07-08,월간,22,왕과 사는 남자,MOVIE,"사극/시대물,서사/드라마",2026.0,False,-14,"왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,23,중간계,MOVIE,"액션,판타지",2025.0,True,0,"넷플릭스,왓챠,웨이브,쿠팡플레이,티빙",,
2026-07-08,월간,24,살목지,MOVIE,"공포(호러),스릴러",2026.0,False,-19,"왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,25,파친코 시즌 2,TV,"사극/시대물,서사/드라마",2024.0,True,0,티빙,,
2026-07-08,월간,26,슈퍼걸,MOVIE,"SF,액션,어드벤처",2026.0,True,0,,,
2026-07-08,월간,27,콩콩팜팜,TV,리얼리티,2026.0,True,0,티빙,,
2026-07-08,월간,28,토이 스토리 4,MOVIE,"어드벤처,코미디",2019.0,True,0,"디즈니+,쿠팡플레이",,
2026-07-08,월간,29,싸움독학,TV,"액션,어드벤처",2026.0,True,0,넷플릭스,,
2026-07-08,월간,30,상자 속의 양,MOVIE,"SF,서사/드라마",2026.0,True,0,,,
2026-07-08,월간,31,호프,MOVIE,"SF,스릴러,액션",2026.0,False,-5,,,
2026-07-08,월간,32,히든싱어8,TV,리얼리티,2026.0,False,-13,디즈니+,,
2026-07-08,월간,33,친애하는 X,TV,"멜로/로맨스,범죄,스릴러",2025.0,True,0,"웨이브,티빙",,
2026-07-08,월간,34,원더풀스,TV,코미디,2026.0,False,-21,넷플릭스,,
2026-07-08,월간,35,만달로리안과 그로구,MOVIE,"SF,액션,어드벤처,판타지",2026.0,False,0,,,
2026-07-08,월간,36,모두가 자신의 무가치함과 싸우고 있다,TV,"멜로/로맨스,서사/드라마",2026.0,False,-25,넷플릭스,,
2026-07-08,월간,37,후쿠오카,MOVIE,서사/드라마,2020.0,False,105,"왓챠,웨이브,티빙",,
2026-07-08,월간,38,은밀한 감사,TV,"멜로/로맨스,서사/드라마",2026.0,False,-32,"웨이브,티빙",,
2026-07-08,월간,39,킬러들의 쇼핑몰,TV,"서사/드라마,액션",2024.0,False,90,디즈니+,,
2026-07-08,월간,40,마이클,MOVIE,서사/드라마,2026.0,False,-26,"왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,41,기리고,TV,"공포(호러),서사/드라마",2026.0,False,-32,넷플릭스,,
2026-07-08,월간,42,골드랜드,TV,"범죄,스릴러",2026.0,False,-32,디즈니+,,
2026-07-08,월간,43,선재 업고 튀어,TV,"멜로/로맨스,판타지",2024.0,False,-11,"넷플릭스,웨이브,티빙",,
2026-07-08,월간,44,허수아비,TV,"미스터리,범죄,서사/드라마,스릴러",2026.0,False,-40,티빙,,
2026-07-08,월간,45,연애전쟁,TV,리얼리티,2026.0,True,0,디즈니+,,
2026-07-08,월간,46,영화 이상한 과자 가게 전천당,MOVIE,"미스터리,판타지",2024.0,False,21,"웨이브,티빙",,
2026-07-08,월간,47,노트북,MOVIE,"멜로/로맨스,서사/드라마",2004.0,False,64,"웨이브,쿠팡플레이",,
2026-07-08,월간,48,프로젝트 헤일메리,MOVIE,"SF,미스터리,어드벤처",2026.0,False,-32,,,
2026-07-08,월간,49,만약에 우리,MOVIE,멜로/로맨스,2025.0,False,-24,"왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,50,세계의 주인,MOVIE,서사/드라마,2025.0,False,-21,"넷플릭스,왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,51,약한영웅 Class 1,TV,"서사/드라마,스릴러,액션",2022.0,False,-20,"넷플릭스,웨이브",,
2026-07-08,월간,52,스트릿 레스토랑 파이터,TV,,2026.0,True,0,티빙,,
2026-07-08,월간,53,유어 아너,TV,스릴러,2024.0,False,40,,,
2026-07-08,월간,54,첫 번째 남자,TV,"멜로/로맨스,범죄,서사/드라마",2025.0,False,0,"웨이브,티빙",,
2026-07-08,월간,55,범죄도시4,MOVIE,"범죄,액션",2024.0,False,19,"디즈니+,웨이브,쿠팡플레이",,
2026-07-08,월간,56,짝사랑 세계,MOVIE,서사/드라마,2025.0,True,0,,,
2026-07-08,월간,57,싱 스트리트,MOVIE,"멜로/로맨스,서사/드라마",2016.0,True,0,,,
2026-07-08,월간,58,파친코 시즌 1,TV,"사극/시대물,서사/드라마",2022.0,False,229,티빙,,
2026-07-08,월간,59,21세기 대군부인,TV,"멜로/로맨스,서사/드라마,코미디,판타지",2026.0,False,-56,"디즈니+,웨이브",,
2026-07-08,월간,60,유재석 캠프,TV,버라이어티,2026.0,False,-17,넷플릭스,,
2026-07-08,월간,61,토이 스토리 3,MOVIE,"어드벤처,코미디,판타지",2010.0,True,0,"디즈니+,웨이브,쿠팡플레이",,
2026-07-08,월간,62,스파이더맨: 브랜드 뉴 데이,MOVIE,액션,2026.0,True,0,,,
2026-07-08,월간,63,폭싹 속았수다,TV,"멜로/로맨스,사극/시대물,서사/드라마",2025.0,False,-23,넷플릭스,,
2026-07-08,월간,64,홈캠,MOVIE,"공포(호러),스릴러",2025.0,True,0,"넷플릭스,왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,65,가족계획,TV,"서사/드라마,스릴러,코미디,판타지",2024.0,False,78,쿠팡플레이,,
2026-07-08,월간,66,스탠바이미,TV,리얼리티,2026.0,True,0,웨이브,,
2026-07-08,월간,67,글래디에이터 Ⅱ,MOVIE,"사극/시대물,서사/드라마,액션,어드벤처",2024.0,True,0,"넷플릭스,웨이브",,
2026-07-08,월간,68,중증외상센터,TV,"서사/드라마,코미디",2025.0,True,0,넷플릭스,,
2026-07-08,월간,69,짱구,MOVIE,서사/드라마,2026.0,False,-52,"왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,70,메이드 인 코리아,TV,"범죄,서사/드라마",2025.0,False,-34,디즈니+,,
2026-07-08,월간,71,너만 보이는 날,MOVIE,"멜로/로맨스,코미디,판타지",2024.0,True,0,,,
2026-07-08,월간,72,애마,TV,"사극/시대물,서사/드라마,코미디",2025.0,True,0,넷플릭스,,
2026-07-08,월간,73,더 글로리 파트 2,TV,"서사/드라마,스릴러",2023.0,False,166,넷플릭스,,
2026-07-08,월간,74,아이 윌 파인드 유,TV,"미스터리,서사/드라마",2026.0,True,0,넷플릭스,,
2026-07-08,월간,75,범죄도시 5,MOVIE,"스릴러,액션,코미디",2026.0,False,16,,,
2026-07-08,월간,76,교초,TV,"SF,판타지",2026.0,True,0,넷플릭스,,
2026-07-08,월간,77,히든 페이스,MOVIE,"멜로/로맨스,서사/드라마",2024.0,False,-14,쿠팡플레이,,
2026-07-08,월간,78,범죄도시,MOVIE,액션,2017.0,False,-33,"디즈니+,웨이브,쿠팡플레이",,
2026-07-08,월간,79,옥을 찾아서,TV,멜로/로맨스,2026.0,False,-28,넷플릭스,,
2026-07-08,월간,80,아름다운 나의 신부,TV,서사/드라마,2015.0,True,0,"웨이브,티빙",,
2026-07-08,월간,81,누난 내게 여자야 2,TV,리얼리티,2026.0,False,124,웨이브,,
2026-07-08,월간,82,그린랜드,MOVIE,"스릴러,액션",2020.0,False,132,쿠팡플레이,,
2026-07-08,월간,83,악마는 프라다를 입는다 2,MOVIE,"서사/드라마,코미디",2026.0,False,-71,쿠팡플레이,,
2026-07-08,월간,84,마스터즈 오브 유니버스,MOVIE,"액션,어드벤처",2026.0,True,0,,,
2026-07-08,월간,85,은교,MOVIE,멜로/로맨스,2012.0,True,0,"넷플릭스,왓챠,웨이브,쿠팡플레이,티빙",,
2026-07-08,월간,86,뒷자리에 태워줘,MOVIE,"멜로/로맨스,서사/드라마",2026.0,False,8,"왓챠,웨이브,쿠팡플레이",,
2026-07-08,월간,87,디어 마이 히어로,MOVIE,"애니메이션,액션,판타지",2026.0,True,0,,,
2026-07-08,월간,88,참교육,MOVIE,"공포(호러),스릴러,액션",2024.0,True,0,쿠팡플레이,,
2026-07-08,월간,89,메가로돈 2,MOVIE,"스릴러,액션,어드벤처",2023.0,True,0,웨이브,,
2026-07-08,월간,90,약한영웅 Class 2,TV,"범죄,서사/드라마,스릴러,액션",2025.0,False,78,넷플릭스,,
2026-07-08,월간,91,심야괴담회 시즌 6,TV,토크쇼,2026.0,True,0,웨이브,,
2026-07-08,월간,92,타짜,MOVIE,"서사/드라마,스릴러",2006.0,True,0,"넷플릭스,왓챠,웨이브,티빙",,
2026-07-08,월간,93,킬잇: 스타일 크리에이터 대전쟁,TV,"리얼리티,서바이벌",2026.0,False,-35,티빙,,
2026-07-08,월간,94,부산행,MOVIE,"서사/드라마,스릴러,액션",2016.0,False,-28,"디즈니+,쿠팡플레이",,
2026-07-08,월간,95,최악의 악,TV,"미스터리,서사/드라마,스릴러,액션",2023.0,True,0,디즈니+,,
2026-07-08,월간,96,최후의 인류,TV,리얼리티,2026.0,True,0,"넷플릭스,웨이브",,
2026-07-08,월간,97,구르미 그린 달빛,TV,"멜로/로맨스,사극/시대물",2016.0,True,0,"웨이브,쿠팡플레이",,
2026-07-08,월간,98,캠퍼스 S 커플,MOVIE,"멜로/로맨스,코미디",2014.0,True,0,왓챠,,
2026-07-08,월간,99,오프 캠퍼스,TV,"멜로/로맨스,서사/드라마",2026.0,False,126,,,
2026-07-08,월간,100,서울역,MOVIE,스릴러,2016.0,False,85,"넷플릭스,쿠팡플레이",,
2026-07-08,일간,1,신입사원 강회장,TV,"미스터리,판타지",2026.0,False,0,티빙,,
2026-07-08,일간,2,결혼의 완성,TV,멜로/로맨스,2026.0,False,0,디즈니+,,
2026-07-08,일간,4,킬러들의 쇼핑몰,TV,"서사/드라마,액션",2024.0,False,0,디즈니+,,
2026-07-08,일간,5,가스인간,TV,"SF,범죄,스릴러,판타지",2026.0,False,0,넷플릭스,,
2026-07-08,일간,6,왕과 사는 남자,MOVIE,"사극/시대물,서사/드라마",2026.0,False,0,"왓챠,웨이브,쿠팡플레이",,
2026-07-08,일간,7,놀러코스터,TV,,2026.0,False,0,"웨이브,티빙",,
2026-07-08,일간,8,하나코리아,MOVIE,서사/드라마,2026.0,False,0,,,
2026-07-08,일간,9,구원자,MOVIE,"공포(호러),미스터리",2025.0,False,0,"넷플릭스,왓챠,웨이브,쿠팡플레이,티빙",,
2026-07-08,일간,10,레디 오어 낫,MOVIE,"공포(호러),코미디",2019.0,False,0,"디즈니+,쿠팡플레이",,
2026-07-08,일간,11,노트북,MOVIE,"멜로/로맨스,서사/드라마",2004.0,False,0,"웨이브,쿠팡플레이",,
